brand,lens,code,category,index,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,price,coating,notes
Hoya,Hoyalux iD LifeStyle 4 Phoenix,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,87.50,Full Control,blanks 75
Hoya,Hoyalux iD LifeStyle 4 Phoenix,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,81.50,Hi-Vision Sun Pro,blanks 75
Hoya,Hoyalux iD LifeStyle 4 Phoenix,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,82.50,Mirror,blanks 75
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,87.20,Super Hard,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,103.20,Hi-Vision ViewProtect,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,106.20,ViewProtect BlueControl,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,111.00,Hi-Vision Meiryo Diamond,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,113.50,Diamond Finish UV BlueControl,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,114.00,Full Control,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,108.00,Hi-Vision Sun Pro,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Sensity 2 / Dark / Fast / Shine,LS4I-53-I,Progressive,1.53,Freeform,grind,75,,,,,109.00,Mirror,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Phoenix Polarised [Grey/Brown],LS4I-53GR-I,Progressive,1.53,Freeform,grind,75,,,,,86.90,Super Hard,blanks 75; polarised
Hoya,Hoyalux iD LifeStyle 4 Phoenix Polarised [Grey/Brown],LS4I-53GR-I,Progressive,1.53,Freeform,grind,75,,,,,104.10,Hi-Vision ViewProtect,blanks 75; polarised
Hoya,Hoyalux iD LifeStyle 4 Phoenix Polarised [Grey/Brown],LS4I-53GR-I,Progressive,1.53,Freeform,grind,75,,,,,111.90,Hi-Vision Meiryo Diamond,blanks 75; polarised
Hoya,Hoyalux iD LifeStyle 4 Phoenix Polarised [Grey/Brown],LS4I-53GR-I,Progressive,1.53,Freeform,grind,75,,,,,108.90,Hi-Vision Sun Pro,blanks 75; polarised
Hoya,Hoyalux iD LifeStyle 4 Phoenix Polarised [Grey/Brown],LS4I-53GR-I,Progressive,1.53,Freeform,grind,75,,,,,109.90,Mirror,blanks 75; polarised
Hoya,Hoyalux iD LifeStyle 4 Eyas,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,82.10,Hi-Vision ViewProtect,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle 4 Eyas,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,85.10,ViewProtect BlueControl,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle 4 Eyas,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,89.90,Hi-Vision Meiryo Diamond,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle 4 Eyas,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,92.40,Diamond Finish UV BlueControl,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle 4 Eyas,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,92.90,Full Control,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle 4 Eyas,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,86.90,Hi-Vision Sun Pro,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle 4 Eyas,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,87.90,Mirror,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity 2 / Dark / Fast / Shine,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,113.10,Hi-Vision ViewProtect,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity 2 / Dark / Fast / Shine,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,116.10,ViewProtect BlueControl,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity 2 / Dark / Fast / Shine,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,120.90,Hi-Vision Meiryo Diamond,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity 2 / Dark / Fast / Shine,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,123.40,Diamond Finish UV BlueControl,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity 2 / Dark / Fast / Shine,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,123.90,Full Control,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity 2 / Dark / Fast / Shine,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,117.90,Hi-Vision Sun Pro,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity 2 / Dark / Fast / Shine,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,118.90,Mirror,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity Colours,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,123.40,Hi-Vision Sun Pro,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Sensity Colours,LS4I-60-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,124.40,Mirror,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eyas Polarised [Grey/Brown/G15],LS4I-60GR-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,106.90,Hi-Vision ViewProtect,blanks 80/75/70; polarised
Hoya,Hoyalux iD LifeStyle 4 Eyas Polarised [Grey/Brown/G15],LS4I-60GR-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,114.70,Hi-Vision Meiryo Diamond,blanks 80/75/70; polarised
Hoya,Hoyalux iD LifeStyle 4 Eyas Polarised [Grey/Brown/G15],LS4I-60GR-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,111.70,Hi-Vision Sun Pro,blanks 80/75/70; polarised
Hoya,Hoyalux iD LifeStyle 4 Eyas Polarised [Grey/Brown/G15],LS4I-60GR-I,Progressive,1.60,Freeform,grind,80/75/70,,,,,112.70,Mirror,blanks 80/75/70; polarised
Hoya,Hoyalux iD LifeStyle 4 Eynoa,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,96.20,Hi-Vision Meiryo Diamond,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eynoa,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,98.70,Diamond Finish UV BlueControl,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eynoa,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,99.20,Full Control,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eynoa,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,93.20,Hi-Vision Sun Pro,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eynoa,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,94.20,Mirror,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eynoa Sensity 2 / Dark / Fast / Shine,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,133.95,Hi-Vision Meiryo Diamond,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eynoa Sensity 2 / Dark / Fast / Shine,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,136.45,Diamond Finish UV BlueControl,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eynoa Sensity 2 / Dark / Fast / Shine,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,136.95,Full Control,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eynoa Sensity 2 / Dark / Fast / Shine,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,130.95,Hi-Vision Sun Pro,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eynoa Sensity 2 / Dark / Fast / Shine,LS4I-67-I,Progressive,1.67,Freeform,grind,75/70,,,,,131.95,Mirror,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle 4 Eynoa Polarised [Grey/Brown/G15],LS4I-67GR-I,Progressive,1.67,Freeform,grind,75/70,,,,,128.00,Hi-Vision Meiryo Diamond,blanks 75/70; polarised
Hoya,Hoyalux iD LifeStyle 4 Eynoa Polarised [Grey/Brown/G15],LS4I-67GR-I,Progressive,1.67,Freeform,grind,75/70,,,,,125.00,Hi-Vision Sun Pro,blanks 75/70; polarised
Hoya,Hoyalux iD LifeStyle 4 Eynoa Polarised [Grey/Brown/G15],LS4I-67GR-I,Progressive,1.67,Freeform,grind,75/70,,,,,126.00,Mirror,blanks 75/70; polarised
Hoya,Hoyalux iD LifeStyle 4 Eyvia,LS4I-74-I,Progressive,1.74,Freeform,grind,75/70,,,,,104.30,Hi-Vision Meiryo Diamond,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eyvia,LS4I-74-I,Progressive,1.74,Freeform,grind,75/70,,,,,106.80,Diamond Finish UV BlueControl,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eyvia,LS4I-74-I,Progressive,1.74,Freeform,grind,75/70,,,,,107.30,Full Control,blanks 75/70
Hoya,Hoyalux iD LifeStyle 4 Eyvia,LS4I-74-I,Progressive,1.74,Freeform,grind,75/70,,,,,101.30,Hi-Vision Sun Pro,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,42.40,Super Hard,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,58.40,Hi-Vision ViewProtect,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,61.40,ViewProtect BlueControl,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,66.20,Hi-Vision Meiryo Diamond,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,68.70,Diamond Finish UV BlueControl,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,69.20,Full Control,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,63.20,Hi-Vision Sun Pro,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,64.20,Mirror,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,67.10,Super Hard,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,83.10,Hi-Vision ViewProtect,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,86.10,ViewProtect BlueControl,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,90.90,Hi-Vision Meiryo Diamond,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,93.40,Diamond Finish UV BlueControl,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,93.90,Full Control,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,87.90,Hi-Vision Sun Pro,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity 2 / Dark / Fast / Shine,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,88.90,Mirror,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity Colours,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,93.40,Hi-Vision Sun Pro,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Sensity Colours,IDLB-1.5,Progressive,1.50,Freeform,grind,75,,,,,94.40,Mirror,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,48.70,Super Hard,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,64.70,Hi-Vision ViewProtect,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,67.70,ViewProtect BlueControl,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,72.50,Hi-Vision Meiryo Diamond,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,75.00,Diamond Finish UV BlueControl,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,75.50,Full Control,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,69.50,Hi-Vision Sun Pro,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,70.50,Mirror,blanks 75
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,71.60,Super Hard,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,87.60,Hi-Vision ViewProtect,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,90.60,ViewProtect BlueControl,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,95.40,Hi-Vision Meiryo Diamond,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,97.90,Diamond Finish UV BlueControl,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,98.40,Full Control,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,92.40,Hi-Vision Sun Pro,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Phoenix Sensity 2 / Dark / Fast / Shine,IDLB-PNX,Progressive,1.53,Freeform,grind,75,,,,,93.40,Mirror,blanks 75; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,70.10,Hi-Vision ViewProtect,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyas,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,73.10,ViewProtect BlueControl,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyas,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,77.90,Hi-Vision Meiryo Diamond,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyas,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,80.40,Diamond Finish UV BlueControl,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyas,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,80.90,Full Control,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyas,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,74.90,Hi-Vision Sun Pro,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyas,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,75.90,Mirror,blanks 80/75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity 2 / Dark / Fast / Shine,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,101.10,Hi-Vision ViewProtect,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity 2 / Dark / Fast / Shine,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,104.10,ViewProtect BlueControl,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity 2 / Dark / Fast / Shine,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,108.90,Hi-Vision Meiryo Diamond,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity 2 / Dark / Fast / Shine,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,111.40,Diamond Finish UV BlueControl,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity 2 / Dark / Fast / Shine,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,111.90,Full Control,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity 2 / Dark / Fast / Shine,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,105.90,Hi-Vision Sun Pro,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity 2 / Dark / Fast / Shine,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,106.90,Mirror,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity Colours,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,111.40,Hi-Vision Sun Pro,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyas Sensity Colours,IDLB-EX,Progressive,1.60,Freeform,grind,80/75/70,,,,,112.40,Mirror,blanks 80/75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eynoa,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,84.20,Hi-Vision Meiryo Diamond,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eynoa,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,86.70,Diamond Finish UV BlueControl,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eynoa,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,87.20,Full Control,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eynoa,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,81.20,Hi-Vision Sun Pro,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eynoa,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,82.20,Mirror,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eynoa Sensity 2 / Dark / Fast / Shine,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,121.95,Hi-Vision Meiryo Diamond,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eynoa Sensity 2 / Dark / Fast / Shine,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,124.45,Diamond Finish UV BlueControl,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eynoa Sensity 2 / Dark / Fast / Shine,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,124.95,Full Control,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eynoa Sensity 2 / Dark / Fast / Shine,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,118.95,Hi-Vision Sun Pro,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eynoa Sensity 2 / Dark / Fast / Shine,IDLB-1.67,Progressive,1.67,Freeform,grind,75/70,,,,,119.95,Mirror,blanks 75/70; Sensity photochromic
Hoya,Hoyalux iD LifeStyle Balansis Eyvia,IDLB-1.74,Progressive,1.74,Freeform,grind,75/70,,,,,92.30,Hi-Vision Meiryo Diamond,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyvia,IDLB-1.74,Progressive,1.74,Freeform,grind,75/70,,,,,94.80,Diamond Finish UV BlueControl,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyvia,IDLB-1.74,Progressive,1.74,Freeform,grind,75/70,,,,,95.30,Full Control,blanks 75/70
Hoya,Hoyalux iD LifeStyle Balansis Eyvia,IDLB-1.74,Progressive,1.74,Freeform,grind,75/70,,,,,89.30,Hi-Vision Sun Pro,blanks 75/70
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,33.50,Super Hard,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,49.00,Hi-Vision ViewProtect,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,52.00,ViewProtect BlueControl,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,53.50,Hi-Vision Meiryo Diamond,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,56.00,Diamond Finish UV BlueControl,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,56.50,Full Control,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,50.50,Hi-Vision Sun Pro,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,70,,,,,51.50,Mirror,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,55.00,Super Hard,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,71.00,Hi-Vision ViewProtect,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,74.00,ViewProtect BlueControl,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,75.50,Hi-Vision Meiryo Diamond,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,78.00,Diamond Finish UV BlueControl,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,78.50,Full Control,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,72.50,Hi-Vision Sun Pro,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity 2 / Dark / Fast / Shine,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,73.50,Mirror,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity Colours,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,78.00,Hi-Vision Sun Pro,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Sensity Colours,PHX-DP1-1.50,Progressive,1.50,Freeform,grind,60/65/70,,,,,79.00,Mirror,blanks 60/65/70; 11/15/17mm Corridors; Sensity photochromic
Hoya,Hoyalux Dynamic Premium Phoenix,PHX-DP1-PNX,Progressive,1.53,Freeform,grind,70,,,,,36.00,Super Hard,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium Phoenix,PHX-DP1-PNX,Progressive,1.53,Freeform,grind,70,,,,,52.00,Hi-Vision ViewProtect,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium Phoenix,PHX-DP1-PNX,Progressive,1.53,Freeform,grind,70,,,,,55.00,ViewProtect BlueControl,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium Phoenix,PHX-DP1-PNX,Progressive,1.53,Freeform,grind,70,,,,,56.50,Hi-Vision Meiryo Diamond,blanks 70; 11/15/17mm Corridors
Hoya,Hoyalux Dynamic Premium Phoenix,PHX-DP1-PNX,Progressive,1.53,Freeform,grind,70,,,,,59.00,Diamond Finish UV BlueControl,blanks 70; 11/15/17mm Corridors
